sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Sterling MS";"Jun 29, 2026, 18:00:00";"2.65";"287.56";"16.63"
"Sterling MS";"Jun 29, 2026, 17:00:00";"7.26";"299.52";"14.34"
"Sterling MS";"Jun 29, 2026, 15:00:00";"0";"358.4";"8.67"
"Sterling MS";"Jun 29, 2026, 14:00:00";"0";"388.55";"9.32"
"Sterling MS";"Jun 29, 2026, 13:00:00";"0";"475.37";"9.51"
"Sterling MS";"Jun 29, 2026, 12:00:00";"0";"624.67";"10.8"
"Sterling MS";"Jun 29, 2026, 11:00:00";"1.08";"844.43";"10.89"
"Sterling MS";"Jun 29, 2026, 10:00:00";"3.22";"958.48";"11.91"
"Sterling MS";"Jun 29, 2026, 09:00:00";"3.9";"989.91";"12.81"
"Sterling MS";"Jun 29, 2026, 08:00:00";"4.39";"996.87";"16.58"
"Sterling MS";"Jun 29, 2026, 07:00:00";"4.11";"955.38";"17.47"
"Sterling MS";"Jun 29, 2026, 06:00:00";"2.15";"898.82";"16.7"
"Sterling MS";"Jun 29, 2026, 05:00:00";"2";"896.98";"16.29"
"Sterling MS";"Jun 29, 2026, 04:00:00";"2.11";"857.79";"14.11"
"Sterling MS";"Jun 29, 2026, 03:00:00";"2.78";"890.87";"12.99"
"Sterling MS";"Jun 29, 2026, 02:00:00";"3.98";"892.78";"11.79"
"Sterling MS";"Jun 29, 2026, 01:00:00";"4.58";"864.15";"11.63"
"Sterling MS";"Jun 29, 2026, 00:00:00";"6.2";"856.03";"10.98"
"Sterling MS";"Jun 28, 2026, 23:00:00";"7.59";"838.33";"10.99"
"Sterling MS";"Jun 28, 2026, 22:00:00";"5.89";"815.49";"10.32"
"Sterling MS";"Jun 28, 2026, 21:00:00";"4.43";"805.82";"6.3"
"Sterling MS";"Jun 28, 2026, 20:00:00";"3.52";"778.46";"4.47"
"Sterling MS";"Jun 28, 2026, 19:00:00";"2.75";"734.64";"3.74"
"Sterling MS";"Jun 28, 2026, 18:00:00";"3.72";"832.4";"3.4"
"Sterling MS";"Jun 28, 2026, 17:00:00";"6.25";"916.53";"5.46"
"Sterling MS";"Jun 28, 2026, 16:00:00";"6.14";"914.8";"6.67"
"Sterling MS";"Jun 28, 2026, 15:00:00";"6.16";"895.06";"4.54"
"Sterling MS";"Jun 28, 2026, 14:00:00";"6.31";"915.95";"4.24"
"Sterling MS";"Jun 28, 2026, 13:00:00";"6.6";"900.52";"3.93"
"Sterling MS";"Jun 28, 2026, 12:00:00";"7.11";"900.6";"5.04"
"Sterling MS";"Jun 28, 2026, 11:00:00";"5.91";"856.46";"10.74"
"Sterling MS";"Jun 28, 2026, 10:00:00";"5.86";"886.02";"12.85"
"Sterling MS";"Jun 28, 2026, 09:00:00";"5.05";"868.14";"0"
"Sterling MS";"Jun 28, 2026, 08:00:00";"4.48";"873.41";"0"
"Sterling MS";"Jun 28, 2026, 07:00:00";"4.76";"869.11";"0"
"Sterling MS";"Jun 28, 2026, 06:00:00";"4.73";"848.71";"0"
"Sterling MS";"Jun 28, 2026, 05:00:00";"5.01";"834.06";"0"
"Sterling MS";"Jun 28, 2026, 04:00:00";"4.69";"844.18";"0"
"Sterling MS";"Jun 28, 2026, 03:00:00";"5.27";"836.89";"33.17"
"Sterling MS";"Jun 28, 2026, 02:00:00";"5.73";"817.39";"37.91"
"Sterling MS";"Jun 28, 2026, 01:00:00";"6.97";"811.43";"33.17"
"Sterling MS";"Jun 28, 2026, 00:00:00";"8.49";"797.76";"34.04"
"Sterling MS";"Jun 27, 2026, 23:00:00";"9.09";"751.98";"26.84"
"Sterling MS";"Jun 27, 2026, 22:00:00";"9.36";"662.4";"17.65"
"Sterling MS";"Jun 27, 2026, 21:00:00";"6.53";"595.35";"12.28"
"Sterling MS";"Jun 27, 2026, 20:00:00";"3.49";"493.98";"7.28"
"Sterling MS";"Jun 27, 2026, 19:00:00";"2.94";"433.37";"6.56"
"Sterling MS";"Jun 27, 2026, 18:00:00";"1.49";"433.7";"5.99"
"Sterling MS";"Jun 27, 2026, 17:00:00";"3.04";"433.91";"6.68"
"Sterling MS";"Jun 27, 2026, 16:00:00";"2";"406.04";"7.73"
"Sterling MS";"Jun 27, 2026, 15:00:00";"1.32";"397.32";"8.33"
"Sterling MS";"Jun 27, 2026, 14:00:00";"0.39";"409.24";"9.03"
"Sterling MS";"Jun 27, 2026, 13:00:00";"0.72";"384.01";"7.38"
"Sterling MS";"Jun 27, 2026, 12:00:00";"0.83";"467.08";"6.2"
"Sterling MS";"Jun 27, 2026, 11:00:00";"3.28";"632.35";"6.76"
"Sterling MS";"Jun 27, 2026, 10:00:00";"7.61";"707.3";"7.58"
"Sterling MS";"Jun 27, 2026, 09:00:00";"5.51";"737.08";"9.02"
"Sterling MS";"Jun 27, 2026, 08:00:00";"5.04";"746.22";"11.19"
"Sterling MS";"Jun 27, 2026, 07:00:00";"6.52";"700.55";"13.16"
"Sterling MS";"Jun 27, 2026, 06:00:00";"6.47";"600.76";"7.75"
"Sterling MS";"Jun 27, 2026, 05:00:00";"5.39";"552.16";"5.95"
"Sterling MS";"Jun 27, 2026, 04:00:00";"4.83";"501.62";"6.04"
"Sterling MS";"Jun 27, 2026, 03:00:00";"4.51";"471.46";"5.23"
"Sterling MS";"Jun 27, 2026, 02:00:00";"4.72";"484.64";"5.59"
"Sterling MS";"Jun 27, 2026, 01:00:00";"5.45";"507.78";"6.62"
"Sterling MS";"Jun 27, 2026, 00:00:00";"6.17";"542.52";"7.06"
"Sterling MS";"Jun 26, 2026, 23:00:00";"7.8";"501.44";"7.92"
"Sterling MS";"Jun 26, 2026, 22:00:00";"17.4";"458.57";"8.29"
"Sterling MS";"Jun 26, 2026, 21:00:00";"16.34";"385.71";"7.43"
"Sterling MS";"Jun 26, 2026, 20:00:00";"7.59";"375.88";"6.27"
"Sterling MS";"Jun 26, 2026, 19:00:00";"9.28";"347.96";"7.39"
"Sterling MS";"Jun 26, 2026, 18:00:00";"5.12";"249.35";"4.84"
"Sterling MS";"Jun 26, 2026, 17:00:00";"2.12";"173.56";"4.07"
"Sterling MS";"Jun 26, 2026, 16:00:00";"0.61";"173";"4.17"
"Sterling MS";"Jun 26, 2026, 15:00:00";"0.28";"174.7";"4.13"
"Sterling MS";"Jun 26, 2026, 14:00:00";"0.02";"191.89";"4.6"
"Sterling MS";"Jun 26, 2026, 13:00:00";"0.15";"188.88";"4.14"
"Sterling MS";"Jun 26, 2026, 12:00:00";"1.31";"181.42";"4.23"
"Sterling MS";"Jun 26, 2026, 11:00:00";"5.67";"209.8";"5.86"
"Sterling MS";"Jun 26, 2026, 10:00:00";"13.52";"215.29";"6.81"
"Sterling MS";"Jun 26, 2026, 09:00:00";"11.49";"217.53";"7.13"
"Sterling MS";"Jun 26, 2026, 08:00:00";"14.21";"201.69";"6.56"
"Sterling MS";"Jun 26, 2026, 07:00:00";"9.79";"188";"4.76"
"Sterling MS";"Jun 26, 2026, 06:00:00";"8.38";"180.6";"4.87"
"Sterling MS";"Jun 26, 2026, 05:00:00";"6.91";"161.17";"4.63"
"Sterling MS";"Jun 26, 2026, 04:00:00";"6.69";"143.5";"4.36"
"Sterling MS";"Jun 26, 2026, 03:00:00";"6.18";"127.16";"4.12"
"Sterling MS";"Jun 26, 2026, 02:00:00";"6.59";"121.24";"3.99"
"Sterling MS";"Jun 26, 2026, 01:00:00";"6.33";"117.21";"3.76"
"Sterling MS";"Jun 26, 2026, 00:00:00";"6.5";"108.91";"3.87"
"Sterling MS";"Jun 25, 2026, 23:00:00";"6.57";"102.04";"4.1"
"Sterling MS";"Jun 25, 2026, 22:00:00";"6.29";"94.46";"4.24"
"Sterling MS";"Jun 25, 2026, 21:00:00";"6.76";"92.32";"3.88"
"Sterling MS";"Jun 25, 2026, 20:00:00";"4.87";"87.37";"4.57"
"Sterling MS";"Jun 25, 2026, 19:00:00";"3.25";"92.08";"3.76"
"Sterling MS";"Jun 25, 2026, 18:00:00";"1.93";"90.84";"2.91"
"Sterling MS";"Jun 25, 2026, 17:00:00";"2.02";"88.41";"3.08"
"Sterling MS";"Jun 25, 2026, 16:00:00";"1.53";"93.32";"2.79"
"Sterling MS";"Jun 25, 2026, 15:00:00";"1.58";"93.08";"3.03"
"Sterling MS";"Jun 25, 2026, 14:00:00";"1.34";"102.03";"3.03"
"Sterling MS";"Jun 25, 2026, 13:00:00";"0.34";"109.86";"3.33"
"Sterling MS";"Jun 25, 2026, 12:00:00";"0.83";"115.01";"3.59"
"Sterling MS";"Jun 25, 2026, 11:00:00";"2.39";"128.58";"3.53"
"Sterling MS";"Jun 25, 2026, 10:00:00";"8.54";"148.43";"7.62"
"Sterling MS";"Jun 25, 2026, 09:00:00";"12.24";"155.35";"4.08"
"Sterling MS";"Jun 25, 2026, 08:00:00";"13.12";"168.81";"3.64"
"Sterling MS";"Jun 25, 2026, 07:00:00";"11.72";"177.78";"2.35"
"Sterling MS";"Jun 25, 2026, 06:00:00";"8.43";"176.51";"2.38"
"Sterling MS";"Jun 25, 2026, 05:00:00";"8.84";"166.51";"2.33"
"Sterling MS";"Jun 25, 2026, 04:00:00";"9.37";"157.64";"2.64"
"Sterling MS";"Jun 25, 2026, 03:00:00";"5.73";"128.97";"2.46"
"Sterling MS";"Jun 25, 2026, 02:00:00";"6.9";"97.71";"1.81"
"Sterling MS";"Jun 25, 2026, 01:00:00";"8.07";"83.65";"1.86"
"Sterling MS";"Jun 25, 2026, 00:00:00";"7.87";"84.33";"2.06"
"Sterling MS";"Jun 24, 2026, 23:00:00";"10.12";"66.93";"1.91"
"Sterling MS";"Jun 24, 2026, 22:00:00";"9.2";"57.93";"2.99"
"Sterling MS";"Jun 24, 2026, 21:00:00";"4.46";"42.73";"1.63"
"Sterling MS";"Jun 24, 2026, 20:00:00";"2.6";"41.66";"1.32"
"Sterling MS";"Jun 24, 2026, 19:00:00";"2.27";"50.3";"1.3"
"Sterling MS";"Jun 24, 2026, 18:00:00";"1.78";"54.85";"1.48"
"Sterling MS";"Jun 24, 2026, 17:00:00";"0.31";"57.33";"1.31"
"Sterling MS";"Jun 24, 2026, 16:00:00";"0.48";"59.28";"1.52"
"Sterling MS";"Jun 24, 2026, 15:00:00";"0.62";"56.78";"1.51"
"Sterling MS";"Jun 24, 2026, 14:00:00";"0.24";"62.53";"1.35"
"Sterling MS";"Jun 24, 2026, 13:00:00";"0";"64.96";"1.42"
"Sterling MS";"Jun 24, 2026, 12:00:00";"0";"77.86";"1.55"
"Sterling MS";"Jun 24, 2026, 11:00:00";"0.37";"101.05";"2.04"
"Sterling MS";"Jun 24, 2026, 10:00:00";"3.45";"104.39";"2.3"
"Sterling MS";"Jun 24, 2026, 09:00:00";"5.43";"118.87";"2.44"
"Sterling MS";"Jun 24, 2026, 08:00:00";"6.97";"126.27";"2.06"
"Sterling MS";"Jun 24, 2026, 07:00:00";"6.53";"108.34";"1.66"
"Sterling MS";"Jun 24, 2026, 06:00:00";"5.07";"99.5";"1.81"
"Sterling MS";"Jun 24, 2026, 05:00:00";"4.28";"105.11";"1.66"
"Sterling MS";"Jun 24, 2026, 04:00:00";"3.49";"123.43";"1.64"
"Sterling MS";"Jun 24, 2026, 03:00:00";"3.61";"147.46";"1.37"
"Sterling MS";"Jun 24, 2026, 02:00:00";"3.96";"170.95";"1.41"
"Sterling MS";"Jun 24, 2026, 01:00:00";"4.76";"219.68";"1.28"
"Sterling MS";"Jun 24, 2026, 00:00:00";"10.39";"276.63";"1.33"
"Sterling MS";"Jun 23, 2026, 23:00:00";"15.5";"278.24";"1.71"
"Sterling MS";"Jun 23, 2026, 22:00:00";"10.4";"244.2";"1.31"
"Sterling MS";"Jun 23, 2026, 21:00:00";"3.13";"201.34";"0.91"
"Sterling MS";"Jun 23, 2026, 20:00:00";"2.61";"192.14";"0.87"
"Sterling MS";"Jun 23, 2026, 19:00:00";"1.74";"217.72";"0.88"
"Sterling MS";"Jun 23, 2026, 18:00:00";"3.58";"283.14";"1.04"
"Sterling MS";"Jun 23, 2026, 17:00:00";"4.87";"356.27";"0.77"
"Sterling MS";"Jun 23, 2026, 16:00:00";"6.95";"470.95";"1.22"
"Sterling MS";"Jun 23, 2026, 15:00:00";"5.36";"468.09";"3.06"
"Sterling MS";"Jun 23, 2026, 14:00:00";"4.38";"504.01";"2.58"
"Sterling MS";"Jun 23, 2026, 13:00:00";"3.74";"535.32";"2.13"
"Sterling MS";"Jun 23, 2026, 12:00:00";"4.45";"554.76";"4.1"
"Sterling MS";"Jun 23, 2026, 11:00:00";"4.53";"598.31";"10.31"
"Sterling MS";"Jun 23, 2026, 10:00:00";"4.62";"601.49";"12"
"Sterling MS";"Jun 23, 2026, 09:00:00";"4.66";"548.08";"7.23"
"Sterling MS";"Jun 23, 2026, 08:00:00";"5.74";"554.52";"3.91"
"Sterling MS";"Jun 23, 2026, 07:00:00";"5.68";"579.63";"2.56"
"Sterling MS";"Jun 23, 2026, 06:00:00";"3.55";"615.26";"3.67"
"Sterling MS";"Jun 23, 2026, 05:00:00";"2.78";"598.94";"4.05"
"Sterling MS";"Jun 23, 2026, 04:00:00";"3.95";"591.63";"3.52"
"Sterling MS";"Jun 23, 2026, 03:00:00";"5.76";"578.24";"2.73"
"Sterling MS";"Jun 23, 2026, 02:00:00";"5.34";"572.68";"2.63"
"Sterling MS";"Jun 23, 2026, 01:00:00";"5.22";"560.08";"3.06"
"Sterling MS";"Jun 23, 2026, 00:00:00";"5.81";"534.33";"3.1"
"Sterling MS";"Jun 22, 2026, 23:00:00";"6.47";"534.3";"3.7"
"Sterling MS";"Jun 22, 2026, 22:00:00";"8.38";"513.78";"4.04"
"Sterling MS";"Jun 22, 2026, 21:00:00";"7.42";"514.81";"4.78"
"Sterling MS";"Jun 22, 2026, 20:00:00";"10.36";"511.05";"9.17"
"Sterling MS";"Jun 22, 2026, 19:00:00";"7.27";"378.1";"7.75"
"Sterling MS";"Jun 22, 2026, 18:00:00";"3.97";"287.49";"5.97"
"Sterling MS";"Jun 22, 2026, 17:00:00";"2.5";"202.72";"7.94"
"Sterling MS";"Jun 22, 2026, 16:00:00";"0.2";"187.74";"7.36"
"Sterling MS";"Jun 22, 2026, 15:00:00";"0.48";"188.69";"5.73"
"Sterling MS";"Jun 22, 2026, 14:00:00";"1.13";"201.14";"6.11"
"Sterling MS";"Jun 22, 2026, 13:00:00";"4.22";"175.12";"6.66"
"Sterling MS";"Jun 22, 2026, 12:00:00";"3.93";"181.43";"6.66"
"Sterling MS";"Jun 22, 2026, 11:00:00";"4.22";"215.33";"6.43"
"Sterling MS";"Jun 22, 2026, 10:00:00";"5.35";"253.78";"5.96"
"Sterling MS";"Jun 22, 2026, 09:00:00";"10.51";"233.71";"4.24"
"Sterling MS";"Jun 22, 2026, 08:00:00";"11.65";"186.51";"4.02"
"Sterling MS";"Jun 22, 2026, 07:00:00";"10.89";"156";"3.86"
"Sterling MS";"Jun 22, 2026, 06:00:00";"8.03";"134.79";"3.39"
"Sterling MS";"Jun 22, 2026, 05:00:00";"5.64";"121.87";"3.53"
"Sterling MS";"Jun 22, 2026, 04:00:00";"5.84";"90.65";"3.5"
"Sterling MS";"Jun 22, 2026, 03:00:00";"7.4";"70.31";"3.42"
"Sterling MS";"Jun 22, 2026, 02:00:00";"7.6";"58.97";"3.88"
"Sterling MS";"Jun 22, 2026, 01:00:00";"6.65";"48.49";"2.71"
"Sterling MS";"Jun 22, 2026, 00:00:00";"7.7";"51.78";"2.93"
"Sterling MS";"Jun 21, 2026, 23:00:00";"7.84";"45.9";"3.74"
"Sterling MS";"Jun 21, 2026, 22:00:00";"7.1";"36.04";"2.86"
"Sterling MS";"Jun 21, 2026, 21:00:00";"4.36";"29.28";"2.43"
"Sterling MS";"Jun 21, 2026, 20:00:00";"2.04";"35.12";"1.96"
"Sterling MS";"Jun 21, 2026, 19:00:00";"0.81";"40.73";"1.8"
"Sterling MS";"Jun 21, 2026, 18:00:00";"0.37";"40.58";"1.8"
"Sterling MS";"Jun 21, 2026, 17:00:00";"1.09";"40.97";"2.53"
"Sterling MS";"Jun 21, 2026, 16:00:00";"0.69";"45.11";"2.01"
"Sterling MS";"Jun 21, 2026, 15:00:00";"1.43";"56.77";"2.14"
"Sterling MS";"Jun 21, 2026, 14:00:00";"2.36";"51.4";"1.96"
"Sterling MS";"Jun 21, 2026, 13:00:00";"2.7";"57.66";"2.08"
"Sterling MS";"Jun 21, 2026, 12:00:00";"1.94";"80.51";"2.46"
"Sterling MS";"Jun 21, 2026, 11:00:00";"3.78";"97.4";"3.81"
"Sterling MS";"Jun 21, 2026, 10:00:00";"3.83";"113.03";"3.97"
"Sterling MS";"Jun 21, 2026, 09:00:00";"6.31";"109.11";"1.82"
"Sterling MS";"Jun 21, 2026, 08:00:00";"7.27";"107.93";"1.6"
"Sterling MS";"Jun 21, 2026, 07:00:00";"6.26";"99.94";"1.47"
"Sterling MS";"Jun 21, 2026, 06:00:00";"5.24";"75.46";"1.45"
"Sterling MS";"Jun 21, 2026, 05:00:00";"4.82";"56.59";"1.65"
"Sterling MS";"Jun 21, 2026, 04:00:00";"5.02";"47.31";"1.45"
"Sterling MS";"Jun 21, 2026, 03:00:00";"4.38";"40.86";"1.29"
"Sterling MS";"Jun 21, 2026, 02:00:00";"5.03";"35.79";"1.35"
"Sterling MS";"Jun 21, 2026, 01:00:00";"4.08";"32.36";"1.33"
"Sterling MS";"Jun 21, 2026, 00:00:00";"4";"30.45";"1.42"
"Sterling MS";"Jun 20, 2026, 23:00:00";"3.96";"29.55";"1.67"
"Sterling MS";"Jun 20, 2026, 22:00:00";"3.58";"24.7";"1.5"
"Sterling MS";"Jun 20, 2026, 21:00:00";"2.85";"22.69";"1.21"
"Sterling MS";"Jun 20, 2026, 20:00:00";"1.47";"25.98";"1.03"
"Sterling MS";"Jun 20, 2026, 19:00:00";"1.19";"26.75";"0.94"
"Sterling MS";"Jun 20, 2026, 18:00:00";"0.72";"26.24";"0.83"
"Sterling MS";"Jun 20, 2026, 17:00:00";"0.19";"27.31";"1.12"
"Sterling MS";"Jun 20, 2026, 16:00:00";"0.57";"26.71";"4.99"
"Sterling MS";"Jun 20, 2026, 15:00:00";"0.9";"26.11";"1.24"
"Sterling MS";"Jun 20, 2026, 14:00:00";"0.7";"27.75";"1.22"
"Sterling MS";"Jun 20, 2026, 13:00:00";"1.18";"33.56";"1.29"
"Sterling MS";"Jun 20, 2026, 12:00:00";"2.66";"35.95";"1.47"
"Sterling MS";"Jun 20, 2026, 11:00:00";"3.11";"39.48";"1.34"
"Sterling MS";"Jun 20, 2026, 10:00:00";"4.47";"42.51";"1.32"
"Sterling MS";"Jun 20, 2026, 09:00:00";"5.22";"44.99";"1.42"
"Sterling MS";"Jun 20, 2026, 08:00:00";"7.56";"58.92";"1.66"
"Sterling MS";"Jun 20, 2026, 07:00:00";"7.46";"61.61";"1.34"
"Sterling MS";"Jun 20, 2026, 06:00:00";"6.53";"56.16";"1.46"
"Sterling MS";"Jun 20, 2026, 05:00:00";"5.93";"49.35";"1.43"
"Sterling MS";"Jun 20, 2026, 04:00:00";"6";"46.96";"1.4"
"Sterling MS";"Jun 20, 2026, 03:00:00";"5.79";"43.1";"1.48"
"Sterling MS";"Jun 20, 2026, 02:00:00";"6.34";"37.54";"1.48"
"Sterling MS";"Jun 20, 2026, 01:00:00";"6.01";"32.91";"1.62"
"Sterling MS";"Jun 20, 2026, 00:00:00";"5.1";"27.04";"1.5"
"Sterling MS";"Jun 19, 2026, 23:00:00";"4.39";"22.27";"1.38"
"Sterling MS";"Jun 19, 2026, 22:00:00";"4.55";"18.02";"1.24"
"Sterling MS";"Jun 19, 2026, 21:00:00";"3.8";"16.83";"1.18"
"Sterling MS";"Jun 19, 2026, 20:00:00";"2.82";"20.96";"1.5"
"Sterling MS";"Jun 19, 2026, 19:00:00";"3.24";"26.73";"1.31"
"Sterling MS";"Jun 19, 2026, 18:00:00";"1.22";"40.2";"1.13"
"Sterling MS";"Jun 19, 2026, 17:00:00";"1.54";"46.03";"1.09"
"Sterling MS";"Jun 19, 2026, 16:00:00";"2.45";"48.47";"1.16"
"Sterling MS";"Jun 19, 2026, 15:00:00";"1.89";"60.47";"1.23"
"Sterling MS";"Jun 19, 2026, 14:00:00";"2.09";"69.82";"1.28"
"Sterling MS";"Jun 19, 2026, 13:00:00";"2.45";"80.47";"1.75"
"Sterling MS";"Jun 19, 2026, 12:00:00";"3.69";"75.36";"1.25"
"Sterling MS";"Jun 19, 2026, 11:00:00";"4.25";"72.28";"0.97"
"Sterling MS";"Jun 19, 2026, 10:00:00";"4.7";"91.88";"1.27"
"Sterling MS";"Jun 19, 2026, 09:00:00";"5.48";"106.13";"1.4"
"Sterling MS";"Jun 19, 2026, 08:00:00";"5.61";"109.64";"1.67"
"Sterling MS";"Jun 19, 2026, 07:00:00";"5.72";"104.07";"1.94"
"Sterling MS";"Jun 19, 2026, 06:00:00";"4.9";"83.74";"1.83"
"Sterling MS";"Jun 19, 2026, 05:00:00";"4.44";"74.7";"1.68"
"Sterling MS";"Jun 19, 2026, 04:00:00";"4.41";"70.13";"1.86"
"Sterling MS";"Jun 19, 2026, 03:00:00";"3.94";"63.9";"1.55"
"Sterling MS";"Jun 19, 2026, 02:00:00";"3.79";"51.4";"1.48"
"Sterling MS";"Jun 19, 2026, 01:00:00";"2.95";"48.25";"1.58"
"Sterling MS";"Jun 19, 2026, 00:00:00";"2.88";"55.34";"1.71"
"Sterling MS";"Jun 18, 2026, 23:00:00";"3.56";"64.81";"1.62"
"Sterling MS";"Jun 18, 2026, 22:00:00";"4.04";"102.31";"2.11"
"Sterling MS";"Jun 18, 2026, 21:00:00";"3.55";"110.9";"2.29"
"Sterling MS";"Jun 18, 2026, 20:00:00";"2.55";"133.97";"2.34"
"Sterling MS";"Jun 18, 2026, 19:00:00";"2.98";"150.72";"2.24"
"Sterling MS";"Jun 18, 2026, 18:00:00";"2.16";"171.12";"2.57"
"Sterling MS";"Jun 18, 2026, 17:00:00";"3.57";"177.38";"2.86"
"Sterling MS";"Jun 18, 2026, 16:00:00";"1.45";"184.17";"2.76"
"Sterling MS";"Jun 18, 2026, 15:00:00";"2.53";"210.62";"4.67"
"Sterling MS";"Jun 18, 2026, 14:00:00";"0.5";"257.01";"6.47"
"Sterling MS";"Jun 18, 2026, 13:00:00";"4.52";"279.42";"7.01"
"Sterling MS";"Jun 18, 2026, 12:00:00";"9.07";"266.04";"6"
"Sterling MS";"Jun 18, 2026, 11:00:00";"9.77";"250.82";"5.2"
"Sterling MS";"Jun 18, 2026, 10:00:00";"10.95";"203.54";"5.03"
"Sterling MS";"Jun 18, 2026, 09:00:00";"11.25";"192.49";"4.75"
"Sterling MS";"Jun 18, 2026, 08:00:00";"11.48";"191.39";"4.26"
"Sterling MS";"Jun 18, 2026, 07:00:00";"8.72";"171.23";"4.94"
"Sterling MS";"Jun 18, 2026, 06:00:00";"7.71";"183.82";"5.79"
"Sterling MS";"Jun 18, 2026, 05:00:00";"7.52";"208.46";"6.58"
"Sterling MS";"Jun 18, 2026, 04:00:00";"7.81";"227.04";"7.46"
"Sterling MS";"Jun 18, 2026, 03:00:00";"7.54";"210.04";"7.44"
"Sterling MS";"Jun 18, 2026, 02:00:00";"7.52";"185.45";"7.09"
"Sterling MS";"Jun 18, 2026, 01:00:00";"6.67";"162.19";"5.37"
"Sterling MS";"Jun 18, 2026, 00:00:00";"7.38";"151.37";"4.74"
"Sterling MS";"Jun 17, 2026, 23:00:00";"6.37";"111.07";"4.71"
"Sterling MS";"Jun 17, 2026, 22:00:00";"5.16";"78.74";"4.59"
"Sterling MS";"Jun 17, 2026, 21:00:00";"3.59";"70.62";"3.09"
"Sterling MS";"Jun 17, 2026, 20:00:00";"3.35";"70.1";"3.21"
"Sterling MS";"Jun 17, 2026, 19:00:00";"2.29";"66.41";"2.26"
"Sterling MS";"Jun 17, 2026, 18:00:00";"1.16";"70.19";"2.33"
"Sterling MS";"Jun 17, 2026, 17:00:00";"0.19";"69.61";"1.97"
"Sterling MS";"Jun 17, 2026, 16:00:00";"0.83";"78.24";"2"
"Sterling MS";"Jun 17, 2026, 15:00:00";"0.69";"80.94";"2.7"
"Sterling MS";"Jun 17, 2026, 14:00:00";"0.43";"85.67";"2.45"
"Sterling MS";"Jun 17, 2026, 13:00:00";"0.26";"92.97";"2.27"
"Sterling MS";"Jun 17, 2026, 12:00:00";"0.2";"113.71";"2.62"
"Sterling MS";"Jun 17, 2026, 11:00:00";"0.87";"304.68";"4.75"
